Presbytery,Church,Phone,Website,Email,Pastor,Review Date,Elders on Website? (Y/N),Deacons on Website? (Y/N),Other Staff on Website? (Y/N),Shepherdesses? (Y/N),Deaconesses? (Y/N),Website Status
South Coast,Harbor Church San Diego,-,www.harborsdchurch.com,info@harborsdchurch.com,Rev. Peter Hwang,09-27-25,Y,N,Y,N,,Functional
South Coast,Harbor City Church,619-289-8857,www.harborcity.church,info@harborcity.church,Rev. Omar Omar Ortiz,09-27-25,Y,Y,Y,Y,Y,Functional
South Coast,Mision Vida Nueva,760-500-9327,www.misionvidanueva.org,pastor@misionvidanueva.org,Rev. Juan Jose Arjona-Todd,N/A,,,,,,Spanish
South Coast,New Life Church of Irvine,949-431-6777,www.newlifeirvine.org,welcome@newlifeirvine.org,Rev. Jeffrey Suhr,09-27-25,Y,Y,Y,N,Y,Functional
South Coast,New Life Presbyterian Church,760-489-5714,www.NewLifePCA.com,info@newlifepca.com,Rev. Theodore Hamilton,09-27-25,Y,Y,Y,N,N,Functional
South Coast,New Life Presbyterian Church of La Jolla,858-213-7654,www.newlifelajolla.org,nljames1994@gmail.com,Rev. Jeong Woo James Lee,09-27-25,Y,Y,N,N,N,Functional
South Coast,New Life Presbyterian Church of La Mesa,619-667-5999,www.newlifelamesa.org,info@newlifelamesa.org,Rev. Joel E. Wood,09-27-25,Y,Y,Y,N,N,Functional
South Coast,North City Presbyterian Church,858-748-4642,www.northcitychurch.com,irene@northcitychurch.com,Rev. David E. Nutting,09-27-25,Y,Y,Y,N,N,Functional
South Coast,North Park Presbyterian Church,619-719-1897,www.northparkpres.com,hello@northparkpres.com,Rev. Adriel Sanchez,09-27-25,Y,Y,Y,N,N,Functional
South Coast,Providence Presbyterian Church,760-289-5413,www.pcapalmdesert.org,office@pcapalmdesert.org,Rev. Daniel A. Dalton,09-27-25,Y,Y,N,N,N,Functional
South Coast,Ramona Valley Presbyterian Church,760-787-1570,ramonavalleypca.com,andy@ramonavalleypca.com,Rev. Andy Schreiber,09-27-25,Y,N,N,N,,Functional
South Coast,Redeemer Presbyterian Church,-,www.redeemeroc.org,contact@redeemeroc.org,Rev. Joshua Hahne,09-27-25,Y,Y,Y,N,Y,Functional
South Coast,Redeemer Presbyterian Church of San Diego,760-753-2535,www.redeemersd.org,tricia@redeemersd.org,Rev. Paul Kim,09-27-25,Y,Y,Y,N,Y,Functional
South Coast,Resurrection Presbyterian Church of San Diego,619-387-7735,resurrectionsd.com,robnovak@resurrectionsd.com,Rev. Robert Novak,09-27-25,Y,Y,Y,N,Y,Functional
South Coast,Servant Church of San Diego,619-363-1931,servantchurchsd.org,info@servantchurchsd.org,Rev. Christopher A. Sandoval,09-27-25,N,N,Y,,,Functional
South Coast,Trinity Presbyterian Church of Orange County,714-515-4686,www.trinitypresoc.org,info@trinitypresoc.org,Rev. Eric Kapur,09-27-25,Y,Y,Y,N,Y,Functional
South Coast,Trinity Presbyterian Church of San Diego,-,www.trinitysd.org/,-,Rev. Jonathan Kerhoulas,09-27-25,Y,N,Y,N,,Functional
South Florida,Boatswain Bay Presbyterian Church,345-949-4936,-,pcacayman@hotmail.com,-,N/A,,,,,,No Website
South Florida,Christ Covenant Church,954-434-4500,www.christcovenant.cc,brian@christcovenant.cc,Rev. Brian L. Kelso,09-27-25,Y,Y,Y,N,N,Functional
South Florida,CityChurch,954-634-2489,www.citychurchftl.com,info@citychurchftl.com,Rev. Brad Douglas Schmidt,09-27-25,N,N,N,,,Functional
South Florida,Coral Ridge Presbyterian Church,954-771-8840,www.crpc.org,info@crpc.org,Dr. Robert Pacienza,09-27-25,Y,Y,Y,N,N,Functional
South Florida,El Shaddai Presbyterian Church,305-891-8966,-,-,-,N/A,,,,,,No Website
South Florida,El Shalom Haitian Community Church,954-274-4367,-,-,Rev. Jean Yves Gregoire,N/A,,,,,,No Website
South Florida,First Presbyterian Church of Coral Springs,954-461-7283,www.fpccoralsprings.org,info@fpcstaff.com,Rev. Dr. David Barry,09-27-25,Y,Y,Y,N,N,Functional
South Florida,Florida Coast Church,954-484-1999,www.floridacoastchurch.org,info@floridacoastchurch.org,Rev. Lawrence Calvin Trotter,09-27-25,N,N,Y,,,Functional
South Florida,Granada Presbyterian Church,305-444-8435,www.granadachurch.com,hello@granadachurch.com,Rev. Daniel Worth Carson,09-27-25,N,N,N,,,Functional
South Florida,Hope Chapel,786-255-5252,hopechapelmiami.com,info@hopechapelmiami.com,Rev. Matthew A. Dubocq,09-27-25,Y,N,N,N,,Functional
South Florida,Iglesia Comunion,787-519-6575,iglesiacomunion.org/,admin@iglesiacomunion.org,Rev. Juan José Cotto,N/A,,,,,,Spanish
South Florida,Iglesia La Travesía,787-294-6791,www.latravesia.org,latravesia.pr@gmail.com,Rev. Yamil Alejandro,N/A,,,,,,Spanish
South Florida,Iglesia Rey de Gloria,786-344-0830,www.reydegloriamiami.org/,alejandro@reydegloriamiami.org,Rev. Alejandro Cid,N/A,,,,,,Spanish
South Florida,Kendall Presbyterian Church,305-271-5262,www.kendallpres.org,info@kendallpres.org,Rev. Kent L. Keller,N/A,,,,,,Broken
South Florida,Lighthouse Christian Fellowship,954-872-3856,lcfpca.org,damon@lcfpca.org,Rev. Damon E. Palmer,09-27-25,N,N,N,,,Functional
South Florida,New City Fellowship Miami,786-306-6185,www.miamipcachurchplant.com/,RevSteveLantz@gmail.com,Rev. Steve Michael Lantz,09-27-25,N,N,N,,,Functional
South Florida,New Presbyterian Church,954-946-4380,www.newpres.org,info@newpres.org,Rev. Jerry Newcombe,09-27-25,Y,Y,Y,N,N,Functional
South Florida,New River Fellowship,954-895-5239,newriverftl.com,info@newriverftl.com,-,09-27-25,N,N,N,,,Functional
South Florida,New Springs Church,954-536-7505,www.newspringschurch.com/,info@newspringscs.com,Rev. Gavin Felix,09-27-25,Y,Y,Y,N,N,Functional
South Florida,Old Cutler Presbyterian Church,305-238-8121,www.ocpc.org,office@ocpc.org,Rev. Dr. Michael A. Campbell,09-27-25,Y,Y,Y,N,N,Functional
South Florida,Park Road Presbyterian Church,954-989-2655,www.parkroadpres.org,mail@parkroadpres.org,Rev. Theodore Joseph Campo,09-27-25,N,N,Y,,,Functional
South Florida,Pinelands Presbyterian Church,305-235-1142,www.pinelandspca.org,info@pinelandspca.org,Rev. Aldo Leon,09-27-25,Y,Y,Y,N,N,Functional
South Florida,Redeemer Presbyterian of North Miami,305-945-4283,-,-,Rev. Gueillant Dorcinvil,N/A,,,,,,No Website
South Florida,Redlands Community Church,305-258-1132,www.redlandscommunitychurch.org,sue@redlandscommunitychurch.org,Rev. William Lee Mashburn,09-27-25,Y,Y,Y,N,N,Functional
South Florida,Rio Vista Church,954-522-2518,www.riovistachurch.com,info@riovistachurch.com,Rev. Thomas John Hendrikse,09-27-25,N,N,Y,,,Functional
South Florida,Trinity Church,787-294-6791,trinitypr.org/,admin@trinitypr.org,-,09-27-25,N,N,Y,,,Functional
South Texas,All Saints Presbyterian Church,512-732-8383,www.allsaintsaustin.org,office@allsaintsaustin.org,Rev. Timothy S. Frickenschmidt,09-27-25,Y,Y,Y,N,Y,Functional
South Texas,Christ Church New Braunfels,830-629-0405,www.christpresnb.org,cpcreformed@gmail.com,Rev. Nicholas Bullock,09-27-25,Y,Y,Y,N,N,Functional
South Texas,Christ Church PCA of San Antonio,210-306-4411,www.christchurchsa.com,info@christchurchsa.com,-,09-27-25,Y,Y,Y,N,N,Functional
South Texas,Christ Church Presbyterian - Kerrville,830-496-4113,www.ccpktx.org,admin@ccpktx.org,Rev. Billy Crain,09-27-25,N,N,Y,,,Functional
South Texas,Christ Presbyterian Church,361-935-4559,www.cpcvictoria.com,pastordad@nodial.net,Rev. Michael A. Singenstreu,09-27-25,Y,Y,N,N,N,Functional
South Texas,Christ Presbyterian Church of Georgetown,512-966-9644,www.cpcgeorgetown.org,office@cpcgeorgetown.org,Rev. Dean Williams,09-27-25,Y,Y,Y,N,N,Functional
South Texas,Christ the King Presbyterian Church Austin,512-494-4173,www.ctkaustin.org,info@ctkaustin.org,-,09-27-25,Y,Y,Y,N,N,Functional
South Texas,Covenant Presbyterian Church,956-425-3136,covenantrgv.org,pastor@covenantrgv.org,-,09-27-25,Y,Y,Y,N,N,Functional
South Texas,CrossPointe Church,512-249-1006,www.crosspointeaustin.org,admin@crosspointeaustin.org,Rev. Steve C. Johnson,09-27-25,N,N,Y,,,Functional
South Texas,Dios Con Nosotros Iglesia Presbiteriana,956-586-3925,-,pedro.guzman.reyna@gmail.com,Rev. Pedro Guzman,N/A,,,,,,No Website
South Texas,Emmanuel Presbyterian Church,512-690-2577,www.emmanuelcedarpark.church/,gward@emmanuelcedarpark.church,Rev. Gregory Allen Ward,09-27-25,Y,Y,Y,N,Y,Functional
South Texas,Faith Presbyterian Church,210-492-8038,www.faithpca.com,faithpcasa@gmail.com,Rev. Keith Howard,09-27-25,Y,Y,N,N,N,Functional
South Texas,Grace Mosaic Mission Church,-,-,-,Rev. Adam Lopez,N/A,,,,,,No Website
South Texas,Grace Presbyterian Church,956-292-6980,www.GraceMcAllen.org,graciousadm@gmail.com,Rev. Thomas V. McKeon Jr.,09-27-25,N,N,N,,,Functional
South Texas,Grace+Peace Presbyterian Church of Austin,512-537-6755,graceandpeaceaustin.com,admin@graceandpeaceaustin.com,Rev. John Sweet,09-27-25,Y,Y,Y,N,Y,Functional
South Texas,Hope Presbyterian Church,830-481-4090,hopenb.com,derek@hopenb.com,Rev. Derek Hampton McCollum,09-27-25,Y,Y,Y,N,N,Functional
South Texas,Iglesia La Vid,956-441-1789,lavidlaredo.org,lavidelaredo@gmail.com,Rev. Eduardo Martorano,N/A,,,,,,Spanish
South Texas,Redeemer Presbyterian Church,512-708-1232,www.redeemerpres.org,redeemer@redeemerpres.org,Rev. Eric Landry,09-27-25,Y,Y,Y,N,N,Functional
South Texas,Redeemer Presbyterian Church,210-930-4480,www.redeemersa.org,4thecity@redeemersa.org,Rev. James Paul Hahn Jr.,09-27-25,Y,Y,Y,N,Y,Functional
South Texas,Redeemer Presbyterian Church,979-676-2850,www.redeemercs.org,ben@redeemercs.org,Rev. Ben Michael Hailey,09-27-25,Y,N,Y,N,,Functional
South Texas,Resurrection Presbyterian Church,773-726-8121 or 512-732-8383,resurrectionaustin.org,info@resurrectionaustin.org,Rev. Adam Radcliff,09-27-25,N,N,Y,,,Functional
South Texas,Southside Community Church,361-992-4977,www.southsidepca.org,office@southsidepca.org,Rev. Robert H. Bailey Jr.,09-27-25,N,N,N,,,Functional
South Texas,Trinity Grace Church,210-920-0783,www.trinitygracesa.org/,michael@trinitygracesa.org,-,09-27-25,Y,Y,Y,N,N,Functional
South Texas,Trinity Presbyterian Church,830-815-1212,www.trinityboerne.org,info@trinityboerne.org,Dr. Allen R. Taha,09-27-25,Y,Y,Y,N,N,Functional
South Texas,Westminster Presbyterian Church,979-776-1185,www.wpc-bryan.org,secretary@wpc-bryan.org,Rev. Wade Francis Coleman,09-27-25,Y,Y,Y,N,N,Functional
Southeast Alabama,Bethel Presbyterian Church,-,-,-,-,N/A,,,,,,No Website
Southeast Alabama,Christ Church of Wiesbaden,804-767-2122,ccwiesbaden.com,office@christchurchwiesbaden.org,Rev. Philip Gelston,09-27-25,Y,Y,Y,N,N,Functional
Southeast Alabama,Christ Presbyterian Church of Auburn,334-209-2556,christpresauburn.org,info@christpresauburn.org,Rev. Eric Byram Zellner,09-27-25,N,N,Y,,,Functional
Southeast Alabama,Covenant Fellowship Church,491-733-5430,www.cfcstuttgart.com,cfcstuttgart@gmail.com,Rev. Dylan Halter,09-27-25,Y,Y,N,N,N,Functional
Southeast Alabama,Covenant Presbyterian Church,334-821-7062,www.cpcauburn.org,info@cpcauburn.org,Rev. Jere Scott Bradshaw,09-27-25,N,N,N,,,Functional
Southeast Alabama,Covenant Presbyterian Church,334-687-0033,www.cpceufaula.com,cpceufaula@gmail.com,Rev. John Brewer Ames III,09-27-25,Y,Y,Y,N,N,Functional
Southeast Alabama,Covenant Presbyterian Church,-,www.okinawacovenant.org,pastor@okinawacovenant.org,Rev. Miguel D'Azevedo,09-27-25,Y,N,N,N,,Functional
Southeast Alabama,Eastwood Presbyterian Church,334-272-3103,www.eastwoodchurch.org,administration@eastwoodchurch.org,Rev. Barton T. Lester,09-27-25,N,N,Y,,,Functional
Southeast Alabama,First Presbyterian Church,334-794-3128,www.firstpresdothan.com,dothanpres@firstpresdothan.com,Rev. Rusty Reid Milton,09-27-25,Y,Y,Y,N,N,Functional
Southeast Alabama,First Presbyterian Church,334-382-3937,www.fpchurchgreenville.org,fpcg@centurytel.net,Dr. Robert Fossett,09-27-25,Y,Y,Y,N,N,Functional
Southeast Alabama,First Presbyterian Church,334-365-6387,firstpresbyterianchurchofprattville.com,admin@fpcministries.org,Rev. Allan Bledsoe,09-27-25,Y,Y,Y,N,N,Functional
Southeast Alabama,First Presbyterian Church,334-347-9515,www.1stpreschurch.net,fprespca@firstpreschurch.org,Rev. Christopher Thomas,09-27-25,Y,Y,N,N,N,Functional
Southeast Alabama,First Presbyterian Church,-,1stmgm.com,info@1stmgm.com,Rev. Reed DePace,09-27-25,N,N,N,,,Functional
Southeast Alabama,First Presbyterian Church,334-566-0817,www.troyfpc.com,troyfpc@gmail.com,Rev. Richard Holbert,09-27-25,N,N,N,,,Functional
Southeast Alabama,First Presbyterian Church,334-648-1951,1stprespcaflorala.webs.com/index.htm,fpc_florala@yahoo.com,-,N/A,,,,,,Broken
Southeast Alabama,First Presbyterian Church,251-867-5395,www.fpcbrewton.org,office@fpcbrewton.org,Rev. Parker Johnson,09-27-25,N,N,N,,,Functional
Southeast Alabama,First Presbyterian Church of Norway,474-634-7290,fpcnorway.org,admin@fpcnorway.org,Rev. Matthew James Stanghelle,09-27-25,N,N,N,,,Functional
Southeast Alabama,Good Hope Presbyterian Church,334-874-7878,-,speeces03@gmail.com,Rev. Lincoln Speece,N/A,,,,,,No Website
Southeast Alabama,Grace Fellowship Presbyterian Church,205-755-4150,www.graceclanton.com,office@graceclanton.com,Rev. Kevin Corley,09-27-25,Y,Y,Y,N,N,Functional
Southeast Alabama,Hayneville Presbyterian Church,334-313-3355,-,speeces03@gmail.com,Rev. Lincoln Speece,N/A,,,,,,No Website
Southeast Alabama,Lake Martin Mission,334.791.9603,www.facebook.com/groups/pcamissionchurch,lakemartinmissionchurch@gmail.com,-,09-27-25,N,N,N,,,Functional
Southeast Alabama,Little Sandy Ridge Presbyterian Church,334-382-6568,-,-,-,N/A,,,,,,No Website
Southeast Alabama,Lowndesboro Presbyterian Church,334-278-3238,-,speeces03@gmail.com,Rev. Lincoln Speece,N/A,,,,,,No Website
Southeast Alabama,Millbrook Presbyterian Church,334-285-4031,www.millbrookpca.com,mpcaoffice@gmail.com,Rev. Brannon Bowman,09-27-25,N,N,Y,,,Functional
Southeast Alabama,Monroeville Presbyterian Church,251-743-3482,www.monpres.org,office@monpres.org,Rev. J. Roger McCay Jr.,09-27-25,N,N,Y,,,Functional
Southeast Alabama,New Life Church of Vicenza,345-236-0568,www.newlifevicenza.org,newlifevicenza@gmail.com,Rev. Michael Graham,09-27-25,N,N,N,,,Functional
Southeast Alabama,Pea River Presbyterian Church,334-397-4720,-,-,Rev. Trip Etheridge,N/A,,,,,,No Website
Southeast Alabama,Pleasant View Presbyterian Church,-,-,-,Rev. Ray H. Cureton,N/A,,,,,,No Website
Southeast Alabama,Providence Presbyterian Church,-,-,-,-,N/A,,,,,,No Website
Southeast Alabama,Reformation Presbyterian Church,334-245-7700,reformationpresbyterian.church,info@reformationpresbyterian.church,-,09-27-25,Y,Y,Y,N,N,Functional
Southeast Alabama,Taylor Mission Church,(334) 850-1813?,-,cgalloway@firstpresdothan.com,-,N/A,,,,,,No Website
Southeast Alabama,Trinity Church Guam,671-864-6032,www.trinitychurchguam.org,tim.r.beauchamp@gmail.com,Rev. Tim R. Beauchamp,09-27-25,N,N,N,,,Functional
Southeast Alabama,Trinity Presbyterian Church,334-745-4889,www.tpcopelika.org,info@tpcopelika.org,Rev. Chris M. Duncan,09-27-25,N,N,N,,,Functional
Southeast Alabama,Trinity Presbyterian Church,334-262-3892,www.trinitypca.org,info@trinitypca.org,Rev. Kurt Cooper,09-27-25,Y,Y,Y,N,N,Functional
Southeast Alabama,Trinity Reformed Presbyterian Mission,011-496-3716,www.trinityreformedpca.com,office1trc@gmail.com,Rev. Toby A. DuBose,09-27-25,Y,Y,N,N,N,Functional
Southeast Alabama,Westwood Presbyterian Church,334-794-4080,www.westwoodpca.org,office@westwoodpca.org,Rev. David D. Temples,09-27-25,Y,Y,Y,N,N,Functional
Southeast Alabama,Woodland Presbyterian Church,334-324-1812,-,-,-,N/A,,,,,,No Website
Southeast Alabama,Young Meadows Presbyterian Church,334-244-1385,www.youngmeadows.org,info@ympca.org,Rev. Adam Coppock,09-27-25,Y,Y,Y,N,N,Functional
Southern Louisiana,Bethel Presbyterian Church,337-499-0115,www.bethelpca.org,pcabethel@gmail.com,Rev. Thiago Silva,09-27-25,Y,Y,N,N,N,Functional
Southern Louisiana,Christ Community Church,601-540-3624,christcommunitychurch.life,christcommunitychurchwestfel@gmail.com,Rev. Ben Shaw,09-27-25,Y,Y,N,N,N,Functional
Southern Louisiana,Faith Presbyterian Church,225-683-8722,www.faithchurchclinton.org,contact@faithchurchclinton.org,Rev. Anthony Pyles,09-27-25,Y,Y,N,N,N,Functional
Southern Louisiana,Grace Presbyterian Church,504-454-8905,www.gracemet.com,gracechurchmetairie@gmail.com,Rev. Richard H. Davies,09-27-25,Y,Y,Y,N,N,Functional
Southern Louisiana,Grace Presbyterian Church,225-261-0890,www.gracepresbyterianbr.church,grace@gracepca.brcoxmail.com,Rev. James J. Gorski,09-27-25,Y,Y,Y,N,N,Functional
Southern Louisiana,Parish Church,337-205-2077,ourparishchurch.com,office@ourparishchurch.com,Rev. Jordan Huff,09-27-25,Y,Y,Y,N,N,Functional
Southern Louisiana,Plains Presbyterian Church,225-654-2960,plainspres.com,plainspca@gmail.com,Rev. A. Campbell Silman,09-27-25,N,N,Y,,,Functional
Southern Louisiana,Redeemer Presbyterian Church,504-894-1204,www.redeemernola.com,ray@redeemernola.com,Dr. Raymond D. Cannata,09-27-25,N,N,Y,,,Functional
Southern Louisiana,River Community Church,225-744-4367,rivercommiunity.org,info@rivercommunity.org,Rev. Jack M. Owens III,N/A,,,,,,Broken
Southern Louisiana,South Baton Rouge Presbyterian Church,225-768-9999,sbrpc.org,office@sbrpc.org,Rev. Nathan C. Tircuit,09-27-25,Y,Y,Y,N,N,Functional
Southern Louisiana,St. Roch Community Church,504-940-5771,www.strochcc.org,info@strochcc.org,Rev. Jason Davison,09-27-25,Y,N,Y,N,,Functional
Southern Louisiana,Westminster Presbyterian Church,225-753-0600,www.wpcbr.org,wpcbatonrouge@gmail.com,Rev. Brandon Bernard,09-27-25,N,N,N,,,Functional
Southern New England,Bethel Presbyterian Church,508-251-2981,www.presbethel.org,bethelofficema@gmail.com,Rev. Vagner Miranda,N/A,,,,,,Spanish
Southern New England,Center Grace Church,978-969-1379,www.centergrace.church,derek@centergrace.church,Rev. Derek Baker,09-27-25,Y,N,Y,N,,Functional
Southern New England,Christ Community Presbyterian Church,860-595-2931,www.christcpc.org,admin@christcpc.org,Rev. Robert M. Gray,09-27-25,Y,Y,N,N,N,Functional
Southern New England,Christ is Life Presbyterian Church,917-822-4873,-,-,-,N/A,,,,,,No Website
Southern New England,Christ Our Hope Presbyterian Church,401-789-8007,www.christourhopechurch.org,pastor_daniel@christourhopechurch.org,-,09-27-25,Y,Y,N,N,N,Functional
Southern New England,Christ Presbyterian Church,203-777-6960,www.cpcnewhaven.org,admin@cpcnewhaven.org,Rev. Craig Luekens,09-27-25,N,N,Y,,,Functional
Southern New England,Christ Presbyterian Church,475-999-2373,www.cpcct.org,contact@cpcct.org,Rev. Milas Shepherd,09-27-25,Y,N,Y,Y,N,Functional
Southern New England,Christ Presbyterian Church - East Lyme,609-369-4698,cpceastlyme.org,bsheldon@cpceastlyme.org,Rev. Benjamin Sheldon,09-27-25,N,N,N,,,Functional
Southern New England,Christ Presbyterian Church - Milford,475-441-3751,www.cpcmilford.org,info@cpcmilford.org,Rev. Curran Bishop,09-27-25,N,N,N,,,Functional
Southern New England,Christ Presbyterian Church Wallingford,203-626-4255,www.cpcwallingford.org,church@cpcwallingford.org,Rev. Mike Brunjes,09-27-25,N,N,Y,,,Functional
Southern New England,Christ the King - Dorchester,617-299-9066,www.ctkdorchester.org,moses@ctkdorchester.org,Rev. Moses Park,09-27-25,Y,Y,Y,N,Y,Functional
Southern New England,Christ the King Church Newton,617-213-0817,www.ctknewton.org,bradleybarnes@ctknewton.org,Rev. Bradley J. Barnes,09-27-25,Y,Y,Y,N,N,Functional
Southern New England,Christ the King Fall River,781-290-9064,-,revleandro@gmail.com,Rev. Leandro Pinheiro,N/A,,,,,,No Website
Southern New England,Christ The King Presbyterian Church,617-864-5464,www.ctkcambridge.org,office@ctkcambridge.org,-,09-27-25,Y,Y,Y,N,N,Functional
Southern New England,Christ the King Presbyterian Church in Quincy,617-744-3389,-,ctkquincyma@gmail.com,Rev. Helio Carneiro,N/A,,,,,,No Website
Southern New England,Christ the Shepherd Presbyterian Church,203-743-3506,www.danburyshepherd.org,pastorhutch@sbcglobal.net,Rev. David A. Hutchinson,09-27-25,Y,Y,N,N,N,Functional
Southern New England,Christian Community Church,203-798-0113,www.ccdanbury.org,info@ccdanbury.org,Rev. Darcy Caires Jr.,N/A,,,,,,Spanish
Southern New England,Citylife Presbyterian Church,617-292-0990,www.citylifeboston.org,office@citylifeboston.org,Rev. Benjamin Bae,09-27-25,Y,Y,Y,Y,Y,Functional
Southern New England,Covenant Church,413-659-3430,www.covenantchurchmf.org,covenantchurchmf@yahoo.com,-,09-27-25,N,N,N,,,Functional
Southern New England,Covenant Presbyterian Church,860-464-8476,www.ledyardpca.org,info@ledyardpca.org,Rev. Rodney Henderson,09-27-25,Y,N,N,N,,Functional
Southern New England,First Presbyterian Church Northshore,978-356-7690,www.fpcnorthshoreispwich.com,office@fpcnorthshoreipswich.com,Rev. Stephen Edward Simmons,N/A,,,,,,Broken
Southern New England,Grace Fellowship Presbyterian Church,302-897-5077,www.gracefellowship.faith,bruce@gracefellowship.faith,Rev. Bruce Cooke,09-27-25,Y,N,Y,N,,Functional
Southern New England,Grace Presbyterian Church - Norwalk,203-536-4354,www.gpcnorwalk.com,brandonfarquhar@gmail.com,Rev. Brandon William Farquhar,09-27-25,Y,N,N,,,Functional
Southern New England,Grace Presbyterian Church - South Shore,781-312-8769,www.gracesouthshore.org,info@gracesouthshore.org,Rev. Troy Albee,09-27-25,Y,Y,Y,N,N,Functional
